tDays,adjusted days,Energy,Count,EnergyPerCountFiltered,Temp,X,Y,Z,BIN_0,BIN_1,BIN_2,BIN_3,BIN_4,BIN_5,BIN_6,BIN_7,BIN_8,BIN_9,BIN_10,BIN_11,BIN_12,BIN_13,BIN_14,BIN_15,BIN_16,BIN_17,BIN_18,BIN_19,BIN_20,BIN_21,BIN_22,BIN_23,BIN_24,BIN_25,BIN_26,BIN_27,BIN_28,BIN_29
223.4782639,59.47826389,54069,6071,8.90611102,394,64664,65487,64905,284,585,462,1454,1587,1414,251,19,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4789583,59.47895833,53421,6066,8.806627102,393,64659,65487,64908,283,569,468,1481,1549,1432,254,24,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4796528,59.47965278,53652,6066,8.84470821,394,64657,65489,64904,306,596,424,1514,1507,1419,266,25,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4803472,59.48034722,51047,6064,8.418040897,393,64659,65487,64910,260,587,480,1589,1651,1227,234,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4810417,59.48104167,54112,6060,8.929372937,393,64662,65486,64910,256,540,456,1553,1560,1381,285,19,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4817361,59.48173611,52636,6061,8.684375516,393,64663,65484,64905,283,602,439,1601,1538,1314,249,24,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4824306,59.48243056,52898,6062,8.726162983,393,64659,65487,64908,263,592,509,1574,1558,1271,255,25,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.483125,59.483125,52883,6065,8.719373454,393,64659,65489,64903,273,611,460,1506,1602,1330,245,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4838194,59.48381944,52778,6067,8.699192352,393,64657,65487,64903,245,604,455,1562,1613,1283,270,26,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4845139,59.48451389,52015,6063,8.579086261,393,64662,65487,64903,282,609,445,1549,1594,1285,270,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4852083,59.48520833,52296,6068,8.618325643,393,64659,65488,64903,257,616,436,1596,1563,1301,265,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4859028,59.48590278,52251,6066,8.613748764,394,64664,65486,64903,274,617,437,1532,1613,1305,253,29,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4865972,59.48659722,51896,6064,8.558047493,393,64659,65487,64908,232,646,449,1596,1612,1258,234,24,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4872917,59.48729167,51533,6064,8.498186016,394,64660,65486,64910,270,589,486,1591,1537,1327,229,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4879861,59.48798611,52104,6062,8.595183108,394,64660,65487,64908,267,570,445,1583,1597,1313,255,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4901042,59.49010417,56562,6073,9.313683517,392,64663,65486,64907,268,556,399,1412,1623,1494,288,18,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4907986,59.49079861,55201,6068,9.097066579,394,64659,65487,64910,243,559,437,1480,1583,1463,264,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4914931,59.49149306,54450,6062,8.982184098,394,64662,65487,64908,242,552,449,1528,1563,1417,280,23,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4921875,59.4921875,54354,6066,8.960435213,393,64657,65489,64904,246,580,447,1464,1604,1421,274,22,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4928819,59.49288194,53974,6062,8.903662158,394,64663,65486,64907,290,540,435,1547,1529,1428,265,18,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4935764,59.49357639,54471,6065,8.981203627,394,64661,65487,64903,238,589,403,1551,1533,1445,269,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4942708,59.49427083,53141,6065,8.761912613,393,64660,65487,64905,244,587,449,1514,1580,1410,257,16,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4949653,59.49496528,53221,6061,8.780894242,394,64662,65486,64908,238,565,478,1585,1560,1329,277,21,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4956597,59.49565972,53734,6062,8.864071264,394,64659,65487,64903,271,554,442,1538,1600,1354,261,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4963542,59.49635417,52476,6065,8.652267106,394,64659,65487,64903,278,592,414,1544,1632,1329,244,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4970486,59.49704861,52296,6067,8.619746168,394,64663,65487,64908,279,564,468,1515,1612,1360,243,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4977431,59.49774306,53507,6069,8.816444225,394,64659,65487,64902,256,599,500,1493,1546,1380,261,21,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4984375,59.4984375,52870,6064,8.718667546,393,64663,65486,64904,234,596,447,1525,1598,1365,275,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4991319,59.49913194,55440,6066,9.139465875,394,64664,65487,64904,245,548,424,1505,1659,1356,286,27,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.4998264,59.49982639,52557,6076,8.649934167,394,64661,65484,64908,277,611,463,1515,1588,1350,239,21,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5005208,59.50052083,53738,6074,8.847217649,394,64659,65484,64903,236,588,451,1526,1568,1416,256,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5012153,59.50121528,54732,6074,9.010865986,394,64663,65487,64905,249,572,470,1465,1568,1444,280,17,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5019097,59.50190972,53468,6072,8.805665349,394,64662,65487,64908,227,594,437,1512,1598,1421,254,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5026042,59.50260417,55068,6078,9.060217177,394,64657,65487,64903,249,544,414,1524,1598,1456,256,24,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5032986,59.50329861,53342,6072,8.784914361,394,64660,65487,64907,260,560,429,1607,1583,1344,250,28,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5039931,59.50399306,53487,6074,8.805893974,394,64657,65487,64903,247,561,421,1561,1612,1401,235,27,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5046875,59.5046875,54161,6077,8.912456804,394,64664,65487,64903,265,561,412,1522,1624,1402,256,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5053819,59.50538194,54330,6076,8.941737986,394,64659,65486,64908,273,528,413,1520,1576,1481,255,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5060764,59.50607639,53094,6075,8.739753086,395,64657,65491,64904,263,566,452,1486,1628,1391,253,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5067708,59.50677083,53381,6071,8.792785373,395,64664,65487,64902,237,597,436,1506,1628,1396,235,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5074653,59.50746528,53692,6065,8.852761748,396,64660,65487,64904,235,650,429,1556,1539,1363,250,30,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5081597,59.50815972,51724,6065,8.528276999,394,64659,65486,64904,269,582,457,1603,1553,1332,239,24,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5088542,59.50885417,52345,6063,8.633514762,394,64663,65487,64905,267,627,439,1560,1541,1345,254,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5095486,59.50954861,51485,6067,8.486072194,394,64663,65487,64906,276,613,464,1584,1561,1293,238,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5102431,59.51024306,53567,6065,8.83215169,395,64659,65487,64911,276,579,458,1552,1527,1373,265,22,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5109375,59.5109375,52010,6067,8.572605901,394,64659,65487,64905,245,568,449,1622,1611,1306,233,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5116319,59.51163194,51806,6068,8.53757416,394,64662,65487,64904,283,572,481,1582,1605,1306,209,15,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5123264,59.51232639,50768,6065,8.370651278,394,64662,65489,64905,280,604,484,1591,1516,1365,201,16,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5130208,59.51302083,52384,6067,8.634250865,395,64662,65488,64907,259,608,454,1497,1696,1267,251,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5137153,59.51371528,52606,6067,8.670842261,396,64660,65487,64903,271,590,488,1604,1542,1284,255,14,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5144097,59.51440972,51415,6065,8.477328937,394,64659,65487,64904,276,637,457,1610,1512,1298,248,21,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5151042,59.51510417,52369,6068,8.630355966,395,64659,65487,64903,272,645,446,1550,1557,1315,250,21,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5157986,59.51579861,52140,6070,8.589785832,394,64662,65487,64904,276,642,457,1562,1532,1331,231,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5164931,59.51649306,53693,6072,8.842720685,396,64660,65487,64904,283,593,426,1578,1510,1362,289,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5171875,59.5171875,51447,6077,8.465854863,394,64659,65487,64903,282,605,477,1522,1599,1314,252,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5178819,59.51788194,52859,6074,8.70250247,395,64659,65488,64903,259,641,431,1561,1543,1366,241,22,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5185764,59.51857639,53046,6074,8.73328943,396,64657,65488,64903,274,640,437,1521,1511,1431,223,24,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5192708,59.51927083,53173,6078,8.748436986,396,64664,65486,64904,243,611,419,1553,1603,1365,253,23,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5199653,59.51996528,51866,6077,8.534803357,395,64659,65488,64904,264,626,454,1615,1576,1260,249,23,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5206597,59.52065972,52383,6076,8.621296906,395,64659,65487,64908,253,597,451,1569,1586,1363,228,18,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5213542,59.52135417,52543,6076,8.64763002,395,64659,65487,64904,244,623,462,1517,1602,1363,246,8,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5220486,59.52204861,52371,6074,8.622160026,396,64659,65488,64905,295,589,487,1524,1543,1339,268,23,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5227431,59.52274306,52009,6075,8.561152263,395,64657,65487,64902,281,633,466,1539,1586,1323,202,32,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5234375,59.5234375,52877,6072,8.708333333,395,64659,65487,64907,233,589,502,1571,1563,1323,264,17,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5241319,59.52413194,51259,6067,8.448821493,397,64659,65487,64902,287,609,451,1631,1521,1301,232,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5248264,59.52482639,51044,6064,8.417546174,395,64659,65487,64902,305,658,481,1666,1463,1223,221,33,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5255208,59.52552083,49939,6062,8.238040251,396,64659,65488,64902,265,643,494,1713,1494,1194,229,18,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5262153,59.52621528,50313,6059,8.303845519,395,64664,65488,64905,291,647,471,1621,1522,1247,224,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5269097,59.52690972,50494,6065,8.325474031,396,64662,65487,64903,283,652,471,1657,1486,1265,213,26,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5276042,59.52760417,50280,6066,8.288822948,396,64662,65487,64902,268,616,536,1642,1527,1217,223,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5282986,59.52829861,52316,6070,8.61878089,396,64664,65487,64902,260,628,478,1535,1562,1320,253,25,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5289931,59.52899306,49134,6064,8.102572559,395,64659,65487,64910,277,634,490,1584,1610,1239,209,16,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5296875,59.5296875,52405,6066,8.639136169,396,64657,65488,64902,265,609,482,1612,1500,1318,249,14,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5303819,59.53038194,51358,6071,8.459561851,395,64657,65487,64911,255,586,466,1656,1592,1229,256,23,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5310764,59.53107639,49414,6066,8.146060007,396,64657,65487,64910,302,622,482,1703,1483,1214,230,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5317708,59.53177083,51054,6069,8.412259021,395,64662,65486,64905,266,586,488,1683,1499,1279,232,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5324653,59.53246528,51892,6066,8.554566436,394,64659,65487,64907,283,626,487,1569,1542,1302,217,23,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5331597,59.53315972,49929,6067,8.229602769,396,64662,65486,64905,256,641,492,1682,1457,1296,217,19,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5338542,59.53385417,50647,6076,8.33558262,396,64657,65487,64908,307,599,458,1667,1510,1299,208,14,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5345486,59.53454861,51676,6075,8.506337449,396,64656,65486,64911,260,628,480,1574,1556,1309,237,22,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5352431,59.53524306,50745,6074,8.35446164,396,64659,65486,64904,286,623,497,1560,1553,1292,238,20,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5359375,59.5359375,53357,6070,8.790280066,396,64662,65487,64903,248,629,474,1603,1543,1294,241,18,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5366319,59.53663194,54758,6071,9.019601384,396,64657,65494,64903,265,650,528,1317,1525,1456,288,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5373264,59.53732639,96805,6077,15.92973507,396,64691,22,64870,603,603,603,603,1645,1518,391,42,22,19,7,12,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5380208,59.53802083,34333,6080,5.646875,396,64691,23,64865,511,1213,1028,1008,1639,584,73,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5387153,59.53871528,35231,6080,5.794572368,396,64689,22,64868,533,1031,916,1218,1761,488,105,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5394097,59.53940972,42120,6078,6.929911155,396,64688,23,64867,367,874,793,1283,1832,704,199,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5401042,59.54010417,56017,6081,9.211807269,396,64688,19,64868,231,601,562,1161,1976,1155,352,28,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5407986,59.54079861,68188,6084,11.20775805,396,64684,19,64864,192,362,189,984,2097,1733,486,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5414931,59.54149306,65417,6077,10.76468652,397,64688,16,64870,195,341,204,1051,2126,1680,454,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5421875,59.5421875,68557,6086,11.26470588,396,64689,17,64867,194,371,169,1076,2091,1648,481,39,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5428819,59.54288194,65048,6079,10.70044415,400,64688,16,64871,220,346,219,1050,2138,1609,470,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5435764,59.54357639,66374,6080,10.91677632,396,64687,19,64867,197,384,191,1074,2036,1688,477,25,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5442708,59.54427083,67141,6081,11.04111166,399,64691,15,64868,216,363,189,1050,2039,1670,521,29,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5449653,59.54496528,66180,6083,10.87950025,399,64687,15,64865,183,382,223,994,2176,1620,464,36,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5456597,59.54565972,65956,6081,10.84624239,399,64688,19,64867,224,416,182,1060,2101,1584,463,42,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5463542,59.54635417,66431,6077,10.93154517,399,64688,15,64870,208,337,213,1087,2065,1652,474,34,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5470486,59.54704861,65034,6075,10.70518519,399,64688,17,64864,207,406,206,1104,2059,1586,465,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5477431,59.54774306,65026,6074,10.70563056,401,64688,22,64865,225,368,201,1080,2126,1591,442,30,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5484375,59.5484375,65809,6070,10.8416804,401,64688,19,64867,212,363,177,1093,2144,1599,442,28,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5491319,59.54913194,67419,6087,11.07589946,401,64689,19,64867,217,377,195,1041,2093,1647,462,42,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5498264,59.54982639,66072,6078,10.87068115,401,64688,22,64865,199,354,185,1061,2176,1615,444,33,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5505208,59.55052083,66497,6081,10.93520803,401,64685,17,64871,204,339,203,1046,2108,1640,513,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5512153,59.55121528,67919,6075,11.1800823,401,64688,15,64870,184,297,167,1058,2148,1711,468,31,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5519097,59.55190972,67183,6080,11.04983553,401,64689,18,64867,193,317,167,1073,2132,1686,471,35,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5526042,59.55260417,68419,6080,11.253125,401,64688,15,64871,172,327,154,1008,2171,1723,490,27,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5532986,59.55329861,67856,6081,11.158691,401,64686,15,64871,202,328,168,1006,2102,1737,506,29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5539931,59.55399306,66595,6085,10.9441249,401,64687,16,64870,196,361,177,1044,2075,1719,486,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5546875,59.5546875,68413,6084,11.2447403,402,64688,17,64870,208,349,172,1044,2115,1618,530,39,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5553819,59.55538194,66859,6083,10.9911228,401,64688,15,64867,209,345,165,1050,2116,1670,491,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5560764,59.55607639,66436,6081,10.92517678,402,64688,17,64868,233,392,174,1060,2098,1612,474,24,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5567708,59.55677083,67561,6084,11.10470085,401,64689,19,64865,208,339,163,1042,2103,1701,484,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5574653,59.55746528,67786,6086,11.13802169,402,64688,17,64866,196,338,168,1012,2199,1626,502,37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5581597,59.55815972,66984,6085,11.00805259,402,64689,19,64867,220,366,205,1044,2084,1663,456,37,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5588542,59.55885417,65118,6085,10.70139688,402,64688,19,64864,228,360,175,1096,2111,1630,447,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5595486,59.55954861,67833,6080,11.15674342,402,64689,16,64870,203,351,177,1010,2108,1673,524,28,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5602431,59.56024306,66763,6081,10.97895083,402,64689,16,64868,174,357,167,1128,2005,1739,475,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5609375,59.5609375,68973,6075,11.35358025,401,64696,16,64871,205,313,168,985,2122,1697,547,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5616319,59.56163194,65201,6077,10.72914267,402,64689,24,64867,221,337,160,1122,2179,1560,470,19,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5623264,59.56232639,65596,6076,10.79591837,401,64688,17,64867,213,366,163,1066,2156,1604,476,27,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5630208,59.56302083,66021,6085,10.84979458,401,64688,15,64867,218,331,187,1057,2120,1654,490,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5637153,59.56371528,66531,6082,10.93900033,402,64688,19,64864,209,333,167,1058,2130,1643,520,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5644097,59.56440972,66577,6081,10.94836376,402,64684,17,64870,224,363,169,1005,2122,1645,528,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5651042,59.56510417,65773,6083,10.81259247,402,64688,17,64867,231,349,170,1045,2123,1637,504,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5657986,59.56579861,66698,6088,10.95565046,401,64688,19,64870,193,362,182,1049,2102,1660,511,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5664931,59.56649306,67014,6091,11.0021343,402,64688,19,64870,212,350,184,1010,2100,1703,499,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5671875,59.5671875,66349,6090,10.89474548,402,64689,17,64868,209,329,180,1041,2137,1693,473,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5678819,59.56788194,66704,6086,10.96023661,402,64688,17,64870,222,370,173,1003,2081,1725,484,23,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5685764,59.56857639,67024,6089,11.00739038,401,64689,16,64870,205,336,178,1045,2171,1609,503,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5692708,59.56927083,68676,6084,11.28796844,402,64689,15,64867,233,358,149,987,2075,1745,491,34,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5699653,59.56996528,69294,6088,11.38206307,402,64688,16,64870,192,324,191,981,2117,1703,542,31,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5706597,59.57065972,67954,6088,11.16195795,402,64688,17,64871,231,332,169,1001,2144,1671,494,38,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5713542,59.57135417,67972,6087,11.16674881,402,64687,19,64867,229,328,180,1007,2135,1696,465,35,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5720486,59.57204861,68516,6087,11.2561196,402,64688,17,64867,209,300,160,1056,2101,1715,513,23,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5727431,59.57274306,68492,6090,11.24663383,402,64688,17,64870,227,358,165,981,2113,1706,493,37,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5734375,59.5734375,69767,6091,11.45411263,402,64689,19,64864,204,369,165,979,2084,1760,477,37,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5741319,59.57413194,69232,6085,11.37748562,401,64688,17,64865,219,338,167,998,2055,1782,479,35,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5748264,59.57482639,67269,6079,11.0658003,402,64687,19,64865,222,331,183,993,2095,1735,487,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5755208,59.57552083,68299,6088,11.21862681,402,64688,17,64879,219,359,160,1063,2059,1673,509,34,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5762153,59.57621528,68294,6085,11.22333607,401,64687,15,64864,205,352,187,1034,2143,1631,491,24,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.5769097,59.57690972,66877,6076,11.00674786,402,64691,17,64864,225,351,185,1045,2143,1638,438,36,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
