tDays,Energy,Count,EnergyPerCountFiltered,Temp,X,Y,Z,CalEn,BIN_0,BIN_1,BIN_2,BIN_3,BIN_4,BIN_5,BIN_6,BIN_7,BIN_8,BIN_9,BIN_10,BIN_11,BIN_12,BIN_13,BIN_14,BIN_15,BIN_16,BIN_17,BIN_18,BIN_19,BIN_20,BIN_21,BIN_22,BIN_23,BIN_24,BIN_25,BIN_26,BIN_27,BIN_28,BIN_29,comportamiento
44.58905093,191324,17593,10.87500711,781,878,64908,65191,4231842915.0,525,932,624,2614,6666,4989,1119,96,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.59113426,191334,17598,10.87248551,775,880,64911,65191,4232039401.0,554,936,667,2540,6647,5028,1095,102,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.59321759,191028,17598,10.85509717,775,880,64908,65187,4231583917.0,587,918,621,2527,6727,4985,1104,108,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.59530093,193331,17600,10.98471591,775,880,64920,65182,4232036962.0,502,897,605,2634,6688,5031,1103,106,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.59738426,191999,17596,10.91151398,775,880,64911,65187,4231778645.0,604,941,609,2622,6539,5010,1141,104,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.59946759,192570,17596,10.94396454,775,881,64908,65191,4231845553.0,554,940,635,2520,6649,5029,1149,96,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.60155093,188543,17595,10.71571469,781,883,64911,65183,4231520550.0,574,899,690,2588,6717,4952,1054,98,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.60782407,192297,17595,10.92907076,779,879,64911,65190,4231973331.0,515,917,658,2552,6628,5171,1028,87,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.60990741,189883,17599,10.78941985,775,878,64911,65185,4231646515.0,531,951,616,2541,6756,5094,978,103,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.61199074,188530,17597,10.71375803,775,880,64910,65190,4231909300.0,564,926,596,2645,6819,4870,1059,92,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.61407407,190216,17596,10.81018413,777,880,64911,65191,4232039401.0,560,912,674,2519,6773,4971,1058,107,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.61615741,188041,17600,10.68414773,781,880,64908,65192,4231909864.0,552,897,644,2690,6741,4959,993,99,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.61824074,191721,17605,10.89014485,777,880,64913,65182,4231582547.0,541,927,663,2571,6692,4969,1106,110,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.62032407,190803,17595,10.84416027,771,876,64913,65183,4231644217.0,566,885,601,2583,6774,4978,1076,110,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.62240741,189958,17598,10.79429481,781,881,64912,65180,4231388153.0,541,954,650,2612,6719,4947,1026,122,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.62449074,189468,17600,10.76522727,783,881,64910,65190,4231910181.0,550,900,648,2660,6719,4930,1069,97,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.62657407,188719,17596,10.72510798,781,881,64908,65191,4231845553.0,569,905,671,2620,6689,4945,1085,91,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.62865741,187810,17597,10.67284196,781,880,64908,65190,4231779482.0,536,950,636,2697,6742,4840,1083,91,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.63074074,190753,17600,10.83823864,779,880,64912,65183,4231582817.0,556,909,654,2696,6541,5007,1108,106,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.63282407,187880,17599,10.67560657,779,880,64904,65196,4231911016.0,585,920,658,2683,6706,4855,1064,107,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.63490741,192071,17593,10.91746717,777,879,64921,65184,4232231369.0,550,945,645,2691,6622,4851,1143,112,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.63699074,190584,17597,10.83048247,775,880,64911,65183,4231517905.0,562,946,629,2615,6644,4986,1080,107,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.63907407,188015,17598,10.68388453,775,880,64912,65184,4231648000.0,562,955,676,2685,6673,4861,1065,100,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.64115741,189069,17606,10.73889583,781,880,64908,65192,4231909864.0,564,931,653,2678,6765,4799,1087,103,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.64324074,187269,17603,10.63847072,781,883,64911,65186,4231716103.0,551,945,676,2591,6780,4895,1052,95,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.64532407,190574,17601,10.82745299,781,880,64908,65190,4231779482.0,557,920,679,2620,6725,4879,1076,120,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.64740741,187763,17603,10.66653411,781,878,64911,65187,4231776887.0,577,965,675,2662,6698,4836,1066,100,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.64949074,189283,17601,10.75410488,781,883,64910,65187,4231716379.0,600,961,701,2586,6670,4859,1091,105,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.65157407,190468,17605,10.81897188,781,880,64910,65190,4231909300.0,554,980,656,2650,6661,4848,1120,106,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.65365741,192023,17605,10.90729906,781,880,64911,65187,4231778645.0,559,919,666,2609,6703,4889,1122,103,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.65574074,188598,17611,10.70910227,783,880,64908,65190,4231779482.0,569,928,683,2562,6771,4886,1098,98,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.65782407,187255,17593,10.64372193,777,880,64910,65190,4231909300.0,569,917,705,2648,6668,4908,1067,94,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.65990741,187667,17603,10.6610805,783,880,64905,65198,4232106315.0,563,895,672,2665,6840,4775,1060,114,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.66199074,188714,17607,10.71812347,783,880,64910,65187,4231713735.0,535,958,660,2637,6820,4749,1133,90,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.66407407,189003,17598,10.74002728,777,881,64915,65183,4231778438.0,546,943,668,2627,6789,4811,1100,82,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.66615741,189938,17596,10.79438509,783,881,64908,65191,4231845553.0,565,934,672,2603,6698,4905,1090,97,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.66824074,192340,17608,10.92344389,785,887,64911,65185,4231654458.0,577,930,659,2609,6621,4906,1172,107,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.67032407,189567,17605,10.76779324,783,878,64911,65183,4231516147.0,559,897,663,2732,6750,4759,1106,112,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.67240741,188934,17596,10.73732667,777,880,64907,65187,4231519009.0,570,980,669,2646,6672,4778,1166,97,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.67449074,188206,17609,10.68805724,783,876,64907,65191,4231776253.0,591,910,638,2693,6750,4826,1074,105,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.67657407,188697,17598,10.72263894,783,879,64907,65191,4231778886.0,532,929,672,2620,6659,5005,1079,80,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.67865741,189090,17609,10.73825884,785,879,64912,65187,4231842677.0,593,966,692,2607,6759,4778,1067,116,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.68074074,193255,17603,10.97852639,785,883,64915,65183,4231780202.0,559,931,604,2617,6605,4956,1192,118,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.68282407,187105,17595,10.63398693,785,880,64908,65188,4231649104.0,549,949,626,2692,6749,4839,1073,105,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.68490741,189860,17610,10.78137422,783,881,64908,65193,4231975937.0,546,972,618,2569,6802,4901,1070,107,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.68699074,191632,17601,10.88756321,785,880,64915,65192,4232364245.0,530,922,627,2622,6753,4927,1081,108,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.68907407,189993,17599,10.79567021,785,880,64908,65190,4231779482.0,515,923,699,2630,6684,4934,1092,95,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.69115741,190599,17600,10.82948864,785,876,64907,65191,4231776253.0,567,857,627,2630,6814,4890,1079,109,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.69324074,190936,17606,10.84493923,785,880,64908,65191,4231844673.0,561,944,680,2510,6752,4946,1086,99,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.69532407,189040,17599,10.7415194,785,880,64908,65187,4231583917.0,574,964,676,2613,6788,4797,1053,94,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.69740741,186780,17613,10.60466701,785,880,64913,65180,4231452185.0,579,978,673,2638,6808,4757,1060,95,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.69949074,190911,17618,10.8361335,785,880,64908,65192,4231909864.0,544,927,732,2524,6697,4873,1211,93,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.70157407,189594,17610,10.76626917,783,883,64911,65185,4231650918.0,565,894,678,2682,6705,4854,1098,115,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.70365741,190426,17630,10.80124787,785,880,64908,65187,4231583917.0,565,936,679,2625,6648,4910,1156,85,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.70574074,189200,17627,10.73353378,785,880,64908,65187,4231583917.0,566,948,680,2605,6665,4931,1125,87,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.70782407,192184,17611,10.912725,785,880,64910,65191,4231974491.0,539,942,691,2651,6707,4800,1125,120,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.70990741,186079,17613,10.56486686,785,880,64911,65190,4231974211.0,589,1033,727,2566,6754,4724,1108,97,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.71199074,188832,17616,10.71934605,785,883,64911,65184,4231585733.0,594,982,661,2674,6719,4754,1090,112,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.71407407,187752,17613,10.65985352,785,880,64911,65191,4232039401.0,565,1012,652,2675,6688,4807,1091,103,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.71615741,190946,17634,10.82828627,787,880,64911,65187,4231778645.0,593,938,726,2663,6664,4811,1080,122,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.71824074,187980,17628,10.66371681,785,879,64905,65191,4231649074.0,529,1046,757,2721,6689,4596,1144,124,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.72032407,188974,17640,10.71281179,783,880,64915,65183,4231777557.0,577,952,731,2658,6715,4776,1107,90,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.72240741,184090,17635,10.43889991,785,876,64910,65187,4231710223.0,608,1062,682,2622,6753,4702,1118,80,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.72449074,184827,17608,10.49676284,785,880,64911,65187,4231778645.0,546,1057,723,2645,6764,4676,1092,91,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.72657407,186298,17614,10.57670035,787,878,64908,65187,4231582159.0,576,1020,693,2675,6789,4652,1091,97,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.72865741,184473,17604,10.47903885,787,878,64908,65187,4231582159.0,578,1045,748,2587,6770,4655,1132,75,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.73074074,188559,17628,10.69656229,787,881,64910,65184,4231519059.0,590,1025,745,2627,6782,4644,1060,114,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.73282407,182315,17594,10.36233943,787,883,64911,65187,4231781290.0,582,993,759,2715,6780,4649,1022,71,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.73490741,185754,17608,10.54940936,785,880,64910,65187,4231713735.0,572,1042,726,2597,6781,4652,1133,88,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.73699074,184689,17614,10.48535256,789,879,64907,65193,4231909270.0,606,1007,769,2696,6692,4678,1045,93,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.73907407,185174,17617,10.51109724,785,880,64911,65187,4231778645.0,567,1012,771,2695,6758,4577,1114,107,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.74115741,186764,17626,10.59593782,789,880,64910,65191,4231974491.0,575,1068,702,2729,6702,4603,1117,104,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.74324074,188407,17605,10.70190287,792,880,64907,65191,4231779765.0,606,1017,745,2715,6646,4561,1160,126,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.74532407,187040,17623,10.61340294,789,881,64912,65190,4232040003.0,580,990,735,2671,6861,4546,1106,104,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.74740741,182924,17611,10.38691727,791,880,64911,65185,4231648273.0,589,1090,721,2736,6707,4599,1063,86,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.74949074,187328,17602,10.642427,792,883,64908,65188,4231651749.0,602,994,691,2648,6823,4592,1121,105,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.75157407,186196,17624,10.56491148,792,878,64904,65201,4232235251.0,587,1030,711,2634,6831,4598,1118,88,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.75365741,184965,17617,10.49923369,791,880,64910,65191,4231974491.0,601,1035,743,2687,6752,4583,1092,105,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.75574074,190213,17626,10.79161466,791,880,64908,65191,4231844673.0,612,1053,652,2680,6762,4562,1154,111,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.75782407,184355,17623,10.46104523,789,879,64908,65188,4231648225.0,628,1045,701,2703,6653,4683,1114,80,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.75990741,189839,17619,10.77467507,798,879,64908,65190,4231778603.0,562,985,661,2685,6789,4659,1136,111,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.76199074,186635,17622,10.59102259,792,880,64908,65191,4231844673.0,569,1011,756,2744,6614,4648,1151,117,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.76407407,186900,17622,10.60606061,792,879,64911,65188,4231842953.0,583,1044,772,2686,6720,4532,1142,120,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.76615741,185269,17625,10.51171631,792,880,64912,65183,4231582817.0,586,1025,752,2709,6718,4603,1125,87,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.76824074,187926,17614,10.66912683,792,881,64912,65183,4231583697.0,627,994,674,2638,6791,4606,1155,107,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.77451389,186976,17627,10.6073637,792,880,64911,65185,4231648273.0,587,1026,661,2683,6739,4663,1152,99,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.77659722,185912,17620,10.55119183,794,879,64911,65190,4231973331.0,570,1006,679,2767,6656,4732,1092,102,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.77868056,187529,17620,10.64296254,794,880,64911,65185,4231648273.0,577,1053,664,2691,6774,4540,1198,102,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.78076389,185513,17624,10.52615751,794,879,64910,65187,4231712855.0,592,1077,700,2665,6807,4572,1083,102,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.78284722,185168,17613,10.5131437,796,880,64908,65192,4231909864.0,583,1030,641,2780,6801,4541,1130,85,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.78493056,184162,17617,10.45365272,792,880,64908,65187,4231583917.0,604,1050,690,2757,6746,4584,1060,106,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.78701389,181954,17625,10.32363121,792,879,64911,65184,4231582209.0,595,1060,719,2710,6823,4543,1068,102,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.78909722,185582,17623,10.53067015,794,880,64908,65191,4231844673.0,598,1042,724,2797,6674,4543,1114,107,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.79118056,186109,17624,10.55997503,792,880,64908,65190,4231779482.0,616,1077,648,2710,6840,4460,1139,110,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.79326389,186439,17620,10.58110102,798,880,64911,65187,4231778645.0,607,1003,728,2711,6752,4569,1120,105,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.79534722,182552,17622,10.35932357,792,883,64911,65190,4231976855.0,616,1056,724,2772,6780,4494,1074,84,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.79743056,184393,17621,10.46438908,792,883,64908,65183,4231325821.0,680,1085,692,2725,6758,4440,1109,103,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.79951389,184216,17619,10.45553096,792,883,64911,65184,4231585733.0,668,1026,715,2690,6749,4549,1100,105,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.80159722,185399,17616,10.52446639,794,879,64908,65191,4231843793.0,604,1047,690,2769,6713,4535,1138,100,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.80368056,185224,17627,10.50797073,796,880,64908,65184,4231388360.0,613,1062,715,2775,6634,4574,1138,94,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.80576389,182699,17620,10.36884222,798,880,64908,65188,4231649104.0,636,1079,754,2804,6734,4345,1158,88,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.80784722,181481,17620,10.29971623,796,880,64911,65187,4231778645.0,633,1127,679,2791,6771,4388,1126,94,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.80993056,187514,17624,10.63969587,798,881,64915,65191,4232299934.0,608,1014,762,2670,6721,4527,1197,107,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.81201389,184080,17626,10.44366277,796,881,64908,65183,4231324057.0,581,1090,711,2830,6713,4496,1084,97,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.81409722,185090,17621,10.50394416,796,880,64905,65192,4231715145.0,579,1070,740,2715,6684,4582,1131,104,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.81618056,181090,17619,10.27810886,800,883,64911,65187,4231781290.0,632,1070,752,2677,6848,4504,1024,96,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.81826389,184572,17624,10.47276441,796,883,64912,65187,4231846201.0,608,1066,707,2667,6866,4531,1057,93,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.82034722,185904,17624,10.54834317,798,881,64911,65190,4231975091.0,641,1026,767,2736,6648,4571,1100,108,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.82243056,183699,17615,10.42855521,802,880,64911,65191,4232039401.0,599,1037,763,2856,6670,4458,1103,108,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.82451389,182493,17623,10.35538785,798,880,64911,65187,4231778645.0,639,1125,748,2702,6779,4447,1057,104,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.82659722,182343,17633,10.34100834,800,875,64910,65191,4231970103.0,635,1099,734,2760,6746,4477,1064,96,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.82868056,182350,17621,10.34844787,798,876,64911,65187,4231775133.0,601,1108,739,2767,6711,4488,1098,94,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.83076389,186636,17622,10.59107933,798,880,64908,65192,4231909864.0,581,1022,759,2666,6885,4439,1135,106,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.83284722,183463,17629,10.40688638,798,878,64911,65187,4231776887.0,596,1063,770,2719,6760,4536,1068,93,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.83493056,183476,17624,10.41057649,798,878,64911,65183,4231516147.0,611,1108,776,2754,6729,4410,1121,89,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.83701389,184856,17620,10.49125993,798,880,64912,65184,4231648000.0,599,1046,735,2683,6827,4488,1118,101,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.83909722,185379,17629,10.51557093,800,880,64910,65190,4231909300.0,595,1069,749,2707,6704,4523,1165,100,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.84118056,183377,17621,10.40673061,798,880,64908,65191,4231844673.0,628,1113,810,2733,6684,4417,1114,93,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.84326389,185609,17625,10.53100709,806,881,64908,65188,4231649985.0,607,1043,765,2697,6799,4446,1146,95,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.84534722,183956,17630,10.43425978,798,880,64910,65191,4231974491.0,624,1076,760,2692,6730,4585,1038,95,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.84743056,184283,17625,10.45577305,802,880,64910,65187,4231713735.0,610,1097,789,2680,6681,4580,1064,92,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.84951389,182664,17631,10.36038795,798,880,64911,65183,4231517905.0,645,1080,734,2757,6886,4327,1063,114,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.85159722,182627,17626,10.36122773,804,880,64910,65187,4231713735.0,628,1143,734,2782,6757,4367,1071,121,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.85368056,183043,17629,10.383062,806,881,64910,65184,4231519059.0,607,1143,748,2823,6767,4268,1159,86,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.85576389,181765,17621,10.31524885,806,880,64910,65187,4231713735.0,600,1129,814,2680,6806,4423,1048,97,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.85784722,182803,17623,10.37297849,802,880,64908,65192,4231909864.0,639,1135,792,2693,6666,4483,1101,87,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.85993056,181057,17628,10.27098934,802,881,64904,65196,4231911897.0,631,1125,778,2734,6698,4460,1106,81,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.86201389,182247,17624,10.34084203,804,879,64910,65185,4231582483.0,643,1115,754,2858,6678,4327,1127,96,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.86409722,183599,17627,10.41578261,804,883,64911,65186,4231716103.0,609,1061,769,2730,6790,4419,1136,90,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.86618056,183124,17630,10.3870675,804,880,64904,65191,4231585049.0,551,1066,797,2688,6818,4516,1079,101,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.86826389,183673,17629,10.41879857,804,880,64911,65183,4231517905.0,619,1147,795,2654,6738,4480,1062,104,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.87034722,181928,17627,10.32098485,802,883,64911,65185,4231650918.0,677,1054,845,2656,6746,4460,1077,87,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.87243056,182024,17624,10.32818883,800,880,64907,65192,4231844957.0,629,1102,787,2777,6682,4440,1095,90,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.87451389,181921,17632,10.31766107,802,878,64904,65192,4231648482.0,598,1159,819,2747,6755,4321,1097,118,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.87659722,182797,17630,10.36851957,808,878,64911,65183,4231516147.0,689,1089,720,2723,6712,4482,1100,95,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
