tDays,Actual day,Energy,Count,EnergyPerCountFiltered,Temp,X,Y,Z,BIN_0,BIN_1,BIN_2,BIN_3,BIN_4,BIN_5,BIN_6,BIN_7,BIN_8,BIN_9,BIN_10,BIN_11,BIN_12,BIN_13,BIN_14,BIN_15,BIN_16,BIN_17,BIN_18,BIN_19,BIN_20,BIN_21,BIN_22,BIN_23,BIN_24,BIN_25,BIN_26,BIN_27,BIN_28,BIN_29,comportamiento
54.75886574,55.75886574,311548,34936,8.91767804,605,423,64800,64956,957,3144,4646,7152,8757,8776,1290,151,55,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.76303241,55.76303241,305620,34923,8.751252756,603,419,64801,64956,1041,3228,4668,7336,8698,8545,1172,179,46,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.76719907,55.76719907,306457,34916,8.776979035,602,422,64802,64960,974,3195,4775,7218,8849,8454,1223,173,43,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.77136574,55.77136574,308378,34926,8.829468018,603,419,64803,64956,993,3206,4762,7192,8736,8528,1266,187,49,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.77553241,55.77553241,306323,34923,8.771382756,597,417,64799,64960,1001,3325,4803,7140,8790,8449,1166,176,62,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.77969907,55.77969907,304250,34926,8.711275268,597,419,64800,64959,1041,3338,4826,7357,8567,8425,1140,156,58,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.78386574,55.78386574,307503,34921,8.805675668,597,419,64800,64960,1008,3399,4852,7288,8426,8489,1206,170,68,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.78803241,55.78803241,300117,34899,8.599587381,597,423,64798,64961,1036,3311,4911,7330,8634,8293,1185,139,49,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.79219907,55.79219907,299673,34921,8.581455285,597,417,64801,64959,1030,3385,4930,7455,8374,8371,1164,156,46,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.79636574,55.79636574,296837,34911,8.502678239,597,415,64803,64958,1118,3439,5115,7388,8272,8233,1103,181,55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.80053241,55.80053241,295652,34899,8.471646752,597,419,64799,64963,1102,3490,5085,7434,8254,8211,1096,161,58,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.80469907,55.80469907,292439,34906,8.377900647,597,424,64804,64951,1074,3453,4973,7558,8475,8161,1020,136,41,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.80886574,55.80886574,298105,34893,8.543404121,596,422,64800,64960,1066,3497,5040,7184,8398,8258,1261,142,39,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.81303241,55.81303241,295070,34912,8.451821723,597,423,64803,64963,1088,3424,5081,7387,8384,8198,1138,166,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.81719907,55.81719907,299224,34915,8.57007017,596,423,64807,64959,1063,3344,4988,7334,8649,8143,1180,158,42,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.82136574,55.82136574,308115,34921,8.823200939,596,417,64800,64958,980,3147,4776,7338,8736,8509,1174,193,57,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.82553241,55.82553241,310249,34905,8.888382753,596,423,64803,64959,1013,3253,4758,7328,8657,8400,1234,171,72,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.82969907,55.82969907,298298,34912,8.544282768,597,419,64801,64956,1047,3296,4909,7514,8511,8250,1184,148,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.83386574,55.83386574,303125,34901,8.685281224,597,423,64801,64952,1066,3261,4736,7376,8591,8442,1208,170,43,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.83803241,55.83803241,303139,34916,8.681950968,596,423,64796,64964,1008,3371,4926,7317,8545,8320,1195,157,69,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.84219907,55.84219907,305516,34894,8.755545366,597,420,64799,64961,1038,3314,4789,7288,8550,8452,1224,173,57,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.84636574,55.84636574,306407,34916,8.775547027,597,422,64799,64958,1049,3061,4777,7324,8698,8506,1276,183,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.85053241,55.85053241,303970,34902,8.709243023,597,423,64806,64951,1034,3212,4727,7230,8758,8564,1156,170,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.85469907,55.85469907,307125,34899,8.800395427,596,422,64799,64956,1005,3197,4722,7305,8634,8602,1210,160,53,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.85886574,55.85886574,305860,34913,8.760633575,596,423,64799,64963,1067,3344,4790,7356,8599,8274,1244,162,59,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.86303241,55.86303241,298966,34909,8.564152511,596,423,64801,64959,1071,3364,4865,7432,8560,8277,1102,178,53,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.86719907,55.86719907,308942,34888,8.855251089,596,422,64800,64960,949,3182,4736,7358,8735,8485,1183,173,78,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.87136574,55.87136574,305407,34914,8.747407917,596,419,64803,64959,1002,3187,4746,7300,8807,8449,1201,158,55,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.87553241,55.87553241,307423,34911,8.805906448,597,423,64809,64961,1022,3197,4707,7395,8654,8460,1241,167,56,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.87969907,55.87969907,309304,34903,8.861817036,597,419,64799,64960,939,3236,4536,7237,8844,8693,1189,167,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.88386574,55.88386574,310672,34921,8.896423356,596,423,64799,64960,978,3076,4760,7247,8756,8568,1314,161,47,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.88803241,55.88803241,312478,34920,8.948396334,597,422,64803,64960,1005,3056,4609,7233,8917,8602,1249,179,55,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.89219907,55.89219907,314065,34917,8.994615803,594,417,64800,64967,943,3075,4559,7262,8921,8597,1335,153,55,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.89636574,55.89636574,312841,34915,8.960074467,597,431,64800,64958,938,3039,4599,7161,9017,8613,1302,188,51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.90053241,55.90053241,315249,34918,9.028266224,597,419,64803,64960,937,3023,4495,7243,8927,8762,1284,169,72,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.90469907,55.90469907,314401,34902,9.008108418,597,422,64807,64952,966,3039,4533,7204,8959,8703,1239,190,54,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.90886574,55.90886574,313378,34876,8.985491455,597,428,64803,64963,928,3012,4581,7165,8956,8696,1284,195,54,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.91303241,55.91303241,317244,34889,9.092951933,596,417,64803,64959,890,2920,4492,7261,8951,8847,1299,151,63,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.91719907,55.91719907,317715,34896,9.104625172,594,422,64801,64960,983,3017,4431,7267,8782,8821,1325,195,68,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.92136574,55.92136574,314450,34903,9.009254219,594,420,64800,64961,930,3030,4468,7351,8891,8640,1365,167,49,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.92553241,55.92553241,307265,34905,8.802893568,593,424,64800,64956,961,3157,4772,7369,8694,8499,1233,148,61,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.92969907,55.92969907,306136,34902,8.771302504,591,420,64801,64958,1008,3178,4837,7505,8492,8430,1201,182,57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.93386574,55.93386574,308586,34908,8.839979374,593,419,64803,64956,1001,3238,4814,7236,8551,8556,1273,178,51,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.93803241,55.93803241,307420,34917,8.804307357,591,419,64801,64959,912,3176,4670,7332,8847,8503,1248,178,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.94219907,55.94219907,309681,34888,8.876433158,590,422,64799,64961,972,3187,4723,7378,8720,8395,1265,177,51,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.94636574,55.94636574,315337,34872,9.042699014,590,423,64803,64956,914,3007,4523,7361,8802,8644,1373,179,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.95053241,55.95053241,308638,34870,8.851104101,588,422,64800,64961,970,3096,4723,7362,8719,8492,1259,198,39,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.95469907,55.95469907,312157,34859,8.954846668,590,423,64799,64966,903,3077,4590,7295,8774,8665,1330,164,53,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.95886574,55.95886574,309313,34854,8.874533769,590,419,64807,64959,982,3115,4813,7341,8649,8390,1309,200,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.96303241,55.96303241,306025,34883,8.772897973,587,422,64793,64959,974,3179,4797,7387,8535,8530,1242,190,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.96719907,55.96719907,306665,34869,8.794774728,587,425,64801,64960,1024,3243,4923,7298,8394,8497,1251,172,54,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.97136574,55.97136574,306867,34869,8.80056784,587,423,64814,64948,1019,3293,4759,7492,8451,8394,1203,174,70,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.97553241,55.97553241,294788,34885,8.45027949,587,423,64801,64959,1102,3460,5112,7330,8343,8205,1130,153,41,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.97969907,55.97969907,303289,34854,8.701698514,587,422,64799,64959,1006,3289,4834,7599,8298,8405,1172,179,65,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.98386574,55.98386574,293467,34874,8.415065665,585,427,64800,64958,1073,3483,5152,7600,8106,8139,1102,156,56,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.98803241,55.98803241,298823,34864,8.571104865,584,420,64800,64963,1063,3367,4940,7570,8380,8126,1190,169,45,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.99219907,55.99219907,298541,34866,8.562525096,585,423,64801,64956,1087,3361,5052,7643,8229,8040,1212,180,48,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.99636574,55.99636574,291844,34854,8.373328743,585,419,64799,64960,1074,3316,4872,7842,8229,8243,1097,146,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.00053241,56.00053241,308861,34848,8.863091139,584,423,64801,64958,1058,3217,4774,7492,8416,8383,1217,204,75,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.00469907,56.00469907,290272,34856,8.327748451,582,422,64801,64960,1100,3480,5094,7611,8252,8055,1074,134,47,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.00886574,56.00886574,302196,34849,8.671583116,582,419,64801,64960,1084,3440,4960,7611,8253,8011,1198,198,85,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.01303241,56.01303241,290798,34847,8.34499383,584,420,64801,64958,1118,3544,5205,7681,8069,7916,1070,187,46,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.01719907,56.01719907,292710,34832,8.403479559,581,417,64802,64959,1064,3492,5171,7617,8167,7968,1119,173,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.02136574,56.02136574,300505,34834,8.626772693,582,423,64799,64960,1104,3413,4964,7479,8240,8270,1112,172,65,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.02553241,56.02553241,288752,34840,8.287944891,582,423,64799,64953,1107,3552,5096,7800,7992,7998,1100,149,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.02969907,56.02969907,291765,34831,8.376589819,579,416,64804,64960,1173,3485,4992,7692,8135,8023,1118,158,46,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.03386574,56.03386574,296291,34844,8.503357823,579,423,64802,64959,1053,3505,5081,7670,8163,7999,1153,136,66,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.03803241,56.03803241,296526,34829,8.513767263,584,422,64796,64964,1082,3506,5010,7632,8147,8094,1112,171,62,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.04219907,56.04219907,301033,34807,8.648633895,579,423,64801,64958,1068,3417,4982,7643,8223,8030,1153,187,99,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.04636574,56.04636574,290266,34820,8.3361861,584,419,64801,64960,1107,3462,5118,7796,8103,7893,1126,159,49,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.05053241,56.05053241,297970,34864,8.546638366,581,417,64800,64958,1140,3390,5204,7635,8182,7847,1205,174,73,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.05469907,56.05469907,297853,34869,8.542057415,584,423,64799,64960,1091,3535,5067,7664,7951,8168,1137,181,62,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.05886574,56.05886574,298976,34847,8.579676873,582,420,64799,64958,1073,3490,4963,7632,8245,8069,1104,191,63,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.06303241,56.06303241,290753,34830,8.347774907,579,423,64801,64960,1167,3499,5053,7623,8182,8019,1077,154,45,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.06719907,56.06719907,291070,34851,8.351840693,582,419,64803,64955,1066,3684,5125,7438,8207,8016,1115,136,57,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.07136574,56.07136574,299618,34874,8.591443482,582,419,64803,64960,1094,3374,5098,7698,8155,8026,1165,180,68,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.07553241,56.07553241,294096,34820,8.446180356,585,423,64801,64960,1105,3554,5025,7665,8045,8078,1125,156,54,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.07969907,56.07969907,294078,34828,8.443723441,582,420,64799,64960,1049,3512,5013,7589,8169,8112,1178,157,41,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.08386574,56.08386574,299469,34879,8.585939964,582,420,64799,64959,1053,3381,5044,7556,8138,8257,1224,167,50,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.08803241,56.08803241,298599,34842,8.570087825,582,423,64811,64960,1031,3329,4793,7571,8487,8271,1138,165,52,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.09219907,56.09219907,302537,34809,8.691344193,578,419,64803,64959,1093,3299,4925,7525,8395,8140,1170,174,74,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.09636574,56.09636574,304353,34822,8.740250416,582,422,64799,64960,1023,3315,4801,7519,8348,8379,1203,156,62,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.10053241,56.10053241,297921,34823,8.555293915,582,419,64804,64959,1037,3333,4806,7480,8466,8268,1240,156,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.10469907,56.10469907,303730,34840,8.717853042,582,419,64803,64961,1045,3352,4659,7567,8529,8251,1188,180,52,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.10886574,56.10886574,298405,34840,8.565011481,582,417,64807,64964,1108,3267,4889,7488,8372,8347,1159,162,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.11303241,56.11303241,297739,34837,8.546631455,579,425,64799,64960,1102,3407,4944,7591,8198,8175,1181,185,45,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.11719907,56.11719907,300787,34829,8.636107841,579,423,64801,64956,1077,3487,4798,7560,8301,8147,1205,184,59,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.12136574,56.12136574,294522,34852,8.450648456,582,422,64801,64959,1130,3532,5021,7693,8018,8125,1081,185,59,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.12553241,56.12553241,304597,34815,8.749016229,581,422,64804,64958,1093,3415,4885,7683,8179,8107,1114,237,91,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.12969907,56.12969907,294682,34868,8.451359413,579,423,64799,64961,1152,3510,5010,7546,8265,8063,1087,161,64,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.13386574,56.13386574,296333,34837,8.506272067,579,424,64799,64963,1103,3555,4907,7509,8404,8032,1097,153,58,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.13803241,56.13803241,296988,34859,8.519693623,582,420,64800,64960,1090,3352,4994,7572,8450,8012,1151,178,49,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.14219907,56.14219907,302755,34842,8.689369152,582,423,64799,64960,1057,3291,4666,7549,8454,8391,1204,175,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.14636574,56.14636574,301579,34850,8.653629842,582,417,64806,64958,999,3385,4843,7373,8467,8405,1155,158,54,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.15053241,56.15053241,297466,34820,8.542963814,584,419,64799,64960,1108,3448,4977,7442,8443,8038,1119,161,74,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.15469907,56.15469907,295131,34853,8.467879379,582,419,64800,64963,1061,3501,4937,7573,8317,8126,1128,156,39,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.15886574,56.15886574,299083,34886,8.573152554,582,423,64800,64960,1107,3461,4983,7274,8526,8204,1090,169,55,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.16303241,56.16303241,291163,34851,8.354509196,584,419,64801,64958,1091,3323,4952,7340,8688,8216,1078,129,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.16719907,56.16719907,287422,34906,8.234171776,584,423,64796,64959,1174,3482,5018,7396,8510,8091,1086,122,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.17136574,56.17136574,286259,34895,8.203438888,582,422,64801,64956,1083,3569,4971,7549,8537,7967,1056,129,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.17553241,56.17553241,294709,34863,8.453345954,582,419,64803,64953,1080,3303,4807,7412,8722,8220,1115,175,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.17969907,56.17969907,307746,34863,8.827295413,585,423,64799,64959,1087,3476,4759,7222,8641,8232,1140,208,77,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.18386574,56.18386574,307459,34851,8.822099796,582,423,64800,64960,1107,3333,4855,7472,8508,8099,1172,197,87,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.18803241,56.18803241,303476,34862,8.705065688,584,419,64803,64961,1099,3282,4643,7383,8696,8328,1196,175,49,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.19219907,56.19219907,293685,34877,8.420592367,582,423,64800,64961,1127,3531,5099,7513,8316,7945,1104,177,55,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.19636574,56.19636574,296992,34861,8.519319583,584,423,64801,64957,1151,3458,4855,7392,8484,8195,1091,172,53,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.20053241,56.20053241,300462,34844,8.623062794,584,423,64803,64958,1054,3412,4761,7410,8512,8282,1188,173,42,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.20469907,56.20469907,297446,34850,8.535035868,584,419,64803,64956,1123,3512,4851,7380,8505,8061,1193,161,56,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.20886574,56.20886574,297206,34845,8.529372937,579,416,64803,64960,1142,3490,4826,7520,8388,8172,1040,199,57,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.21303241,56.21303241,303918,34854,8.719745223,585,422,64799,64959,1134,3360,4679,7386,8521,8299,1247,163,49,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.21719907,56.21719907,297446,34846,8.536015612,584,419,64804,64958,1052,3340,4793,7318,8794,8214,1115,172,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.22136574,56.22136574,300308,34876,8.610735176,584,419,64799,64963,1095,3468,4814,7325,8481,8323,1122,194,41,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.22553241,56.22553241,301533,34841,8.654544933,584,420,64803,64960,1013,3337,4810,7232,8760,8336,1116,172,56,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.22969907,56.22969907,299060,34863,8.578148754,585,419,64796,64960,1109,3394,4771,7247,8684,8303,1127,175,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.23386574,56.23386574,299635,34853,8.597107853,584,422,64801,64958,1096,3307,4768,7256,8605,8454,1177,152,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.23803241,56.23803241,302443,34870,8.673444221,585,423,64801,64955,1041,3453,4705,7257,8885,8104,1175,181,55,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.24219907,56.24219907,300155,34867,8.608569708,584,423,64806,64947,1107,3347,4728,7402,8628,8295,1128,175,46,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.24636574,56.24636574,307976,34856,8.835666743,584,423,64799,64962,1047,3200,4624,7378,8676,8436,1234,190,64,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.25053241,56.25053241,302938,34863,8.689384161,584,422,64801,64959,1120,3470,4668,7367,8507,8254,1216,198,56,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.25469907,56.25469907,301428,34856,8.647808125,584,420,64800,64960,1121,3306,4791,7407,8528,8302,1164,168,61,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.25886574,56.25886574,299317,34847,8.589462508,584,420,64799,64960,1098,3391,4789,7369,8525,8262,1201,160,43,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.26303241,56.26303241,305185,34870,8.752079151,581,422,64799,64959,1096,3281,4806,7499,8537,8173,1206,191,65,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.26719907,56.26719907,304610,34857,8.73884729,584,417,64799,64966,1061,3268,4845,7341,8622,8288,1157,204,59,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.27136574,56.27136574,297139,34836,8.529653232,584,419,64803,64956,1063,3461,4789,7515,8539,8126,1101,186,45,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.27553241,56.27553241,296327,34865,8.499268607,584,419,64803,64952,1157,3541,4957,7308,8499,8007,1146,188,55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.27969907,56.27969907,291127,34861,8.351080003,584,419,64804,64960,1149,3607,4940,7532,8239,8104,1075,168,41,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.28386574,56.28386574,295798,34872,8.482392751,585,422,64803,64945,1118,3448,4887,7412,8614,8065,1090,178,52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.28803241,56.28803241,295165,34830,8.474447316,582,424,64800,64956,1090,3501,4924,7424,8455,8100,1121,155,49,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.29219907,56.29219907,295714,34855,8.484119925,579,423,64798,64963,1106,3478,4946,7494,8516,7987,1082,173,62,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.29636574,56.29636574,300912,34854,8.633499742,584,422,64799,64964,1136,3458,4899,7370,8476,8096,1177,164,57,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.30053241,56.30053241,299255,34845,8.588176209,582,428,64804,64960,1077,3585,4849,7465,8344,8073,1205,182,52,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.30469907,56.30469907,296865,34845,8.519586741,584,419,64800,64959,1102,3459,4843,7428,8529,8113,1125,188,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.30886574,56.30886574,297484,34850,8.536126255,584,419,64803,64952,1190,3438,4997,7543,8231,8094,1103,175,64,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
