tDays,Energy,Count,EnergyPerCountFiltered,Temp,X,Y,Z,BIN_0,BIN_1,BIN_2,BIN_3,BIN_4,BIN_5,BIN_6,BIN_7,BIN_8,BIN_9,BIN_10,BIN_11,BIN_12,BIN_13,BIN_14,BIN_15,BIN_16,BIN_17,BIN_18,BIN_19,BIN_20,BIN_21,BIN_22,BIN_23,BIN_24,BIN_25,BIN_26,BIN_27,BIN_28,BIN_29
45.6536458333,361459.0,36462.0,9.91330700455,791.0,64416.0,65359.0,65494.0,1321.0,2971.0,2558.0,6249.0,12241.0,8707.0,2122.0,243.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.6578125,361220.0,36458.0,9.90783915739,789.0,64422.0,65359.0,65491.0,1397.0,3006.0,2343.0,6312.0,12241.0,8767.0,2119.0,218.0,45.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.6619791667,360307.0,36461.0,9.88198348921,793.0,64423.0,65356.0,65489.0,1373.0,2977.0,2501.0,6412.0,11959.0,8786.0,2202.0,210.0,31.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.6661458333,355584.0,36475.0,9.74870459219,794.0,64419.0,65358.0,65494.0,1469.0,3040.0,2418.0,6379.0,12074.0,8702.0,2167.0,192.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.6703125,352148.0,36473.0,9.65503248979,794.0,64423.0,65359.0,65495.0,1483.0,3054.0,2563.0,6500.0,11976.0,8557.0,2092.0,218.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.6744791667,354919.0,36473.0,9.73100649796,794.0,64420.0,65359.0,65491.0,1368.0,3187.0,2662.0,6382.0,11978.0,8468.0,2189.0,195.0,33.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.6786458333,351586.0,36479.0,9.63803832342,794.0,64422.0,65360.0,65488.0,1467.0,3244.0,2673.0,6349.0,11788.0,8612.0,2102.0,209.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.6828125,350673.0,36487.0,9.61090251322,794.0,64417.0,65358.0,65496.0,1494.0,3137.0,2584.0,6528.0,11892.0,8530.0,2083.0,205.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.6869791667,344691.0,36470.0,9.45135727996,796.0,64423.0,65359.0,65487.0,1505.0,3243.0,2644.0,6378.0,11991.0,8524.0,1980.0,182.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.6911458333,346538.0,36470.0,9.50200164519,796.0,64423.0,65359.0,65488.0,1585.0,3290.0,2578.0,6465.0,11875.0,8483.0,1947.0,214.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.6953125,340686.0,36475.0,9.34026045236,796.0,64417.0,65360.0,65492.0,1568.0,3386.0,2626.0,6460.0,11896.0,8348.0,1985.0,194.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.6994791667,344462.0,36500.0,9.43731506849,800.0,64419.0,65359.0,65488.0,1685.0,3284.0,2587.0,6651.0,11851.0,8146.0,2073.0,182.0,33.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.7036458333,340608.0,36502.0,9.33121472796,802.0,64422.0,65359.0,65491.0,1594.0,3346.0,2641.0,6669.0,11869.0,8197.0,1973.0,183.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.7078125,339773.0,36504.0,9.30782927898,802.0,64423.0,65359.0,65491.0,1605.0,3491.0,2597.0,6698.0,11723.0,8193.0,1956.0,221.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.7119791667,341637.0,36500.0,9.35991780822,802.0,64423.0,65359.0,65494.0,1653.0,3445.0,2602.0,6591.0,11640.0,8378.0,1953.0,215.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.7161458333,341786.0,36506.0,9.36246096532,802.0,64419.0,65359.0,65494.0,1617.0,3304.0,2609.0,6678.0,11777.0,8359.0,1922.0,217.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.7203125,342800.0,36516.0,9.3876656808,802.0,64416.0,65359.0,65491.0,1622.0,3310.0,2775.0,6749.0,11624.0,8210.0,1985.0,194.0,42.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.7244791667,338262.0,36510.0,9.26491372227,807.0,64423.0,65353.0,65494.0,1660.0,3474.0,2628.0,6957.0,11521.0,8102.0,1939.0,191.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.7286458333,336086.0,36517.0,9.20354903196,807.0,64422.0,65359.0,65487.0,1683.0,3442.0,2718.0,6904.0,11585.0,8056.0,1888.0,211.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.7328125,336758.0,36506.0,9.22473018134,809.0,64423.0,65359.0,65491.0,1641.0,3438.0,2780.0,6884.0,11626.0,8003.0,1904.0,193.0,28.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.7369791667,341117.0,36521.0,9.34029736316,809.0,64419.0,65358.0,65491.0,1624.0,3389.0,2768.0,6952.0,11422.0,8117.0,1998.0,212.0,34.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.7411458333,335944.0,36518.0,9.19940851087,809.0,64420.0,65363.0,65491.0,1646.0,3380.0,2800.0,6939.0,11583.0,8033.0,1912.0,197.0,23.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.7453125,339658.0,36528.0,9.29856548401,809.0,64423.0,65358.0,65491.0,1602.0,3348.0,2765.0,6827.0,11676.0,8161.0,1898.0,221.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.7494791667,341107.0,36525.0,9.33900068446,809.0,64417.0,65359.0,65495.0,1576.0,3261.0,2787.0,6668.0,11742.0,8287.0,1977.0,209.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.7536458333,339459.0,36516.0,9.29617154124,813.0,64422.0,65359.0,65491.0,1455.0,3293.0,2807.0,6924.0,11711.0,8179.0,1923.0,194.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.7578125,341949.0,36523.0,9.36256605427,811.0,64419.0,65359.0,65488.0,1454.0,3149.0,2862.0,6931.0,11691.0,8223.0,1998.0,183.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.7619791667,341806.0,36520.0,9.35941949617,815.0,64419.0,65359.0,65489.0,1385.0,3216.0,2883.0,6920.0,11547.0,8400.0,1939.0,211.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.7661458333,349230.0,36539.0,9.55773283341,815.0,64419.0,65361.0,65487.0,1376.0,3060.0,2899.0,6721.0,11662.0,8554.0,2008.0,226.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.7703125,352665.0,36533.0,9.6533271289,815.0,64420.0,65361.0,65488.0,1320.0,2971.0,2847.0,6826.0,11561.0,8763.0,1955.0,251.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.7744791667,344435.0,36534.0,9.42779328844,811.0,64422.0,65359.0,65491.0,1279.0,2961.0,3049.0,6984.0,11526.0,8596.0,1908.0,202.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.7786458333,351859.0,36534.0,9.6310012591,816.0,64422.0,65359.0,65494.0,1202.0,2741.0,3061.0,6975.0,11531.0,8794.0,1983.0,212.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.7828125,356081.0,36541.0,9.74469773679,818.0,64423.0,65359.0,65488.0,1118.0,2777.0,2946.0,6811.0,11623.0,8997.0,2001.0,244.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.7869791667,360846.0,36543.0,9.87455873902,818.0,64420.0,65359.0,65494.0,1102.0,2674.0,3042.0,6648.0,11569.0,9155.0,2112.0,205.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.7911458333,361664.0,36541.0,9.89748501683,818.0,64422.0,65359.0,65494.0,1000.0,2608.0,3026.0,6761.0,11583.0,9159.0,2167.0,206.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.7953125,361173.0,36537.0,9.88513014205,824.0,64419.0,65363.0,65487.0,1023.0,2637.0,2912.0,6844.0,11515.0,9294.0,2087.0,189.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.7994791667,367986.0,36557.0,10.066088574,822.0,64419.0,65361.0,65491.0,989.0,2512.0,2941.0,6764.0,11643.0,9254.0,2176.0,243.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.8036458333,365230.0,36551.0,9.99233947088,822.0,64423.0,65359.0,65491.0,975.0,2648.0,2979.0,6710.0,11389.0,9459.0,2133.0,224.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.8078125,370506.0,36557.0,10.1350220204,822.0,64419.0,65360.0,65489.0,889.0,2448.0,2995.0,6685.0,11446.0,9619.0,2224.0,218.0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.8119791667,367668.0,36561.0,10.0562894888,824.0,64417.0,65359.0,65496.0,933.0,2456.0,3068.0,6655.0,11511.0,9483.0,2224.0,201.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.8161458333,371322.0,36565.0,10.1551210174,824.0,64423.0,65359.0,65491.0,882.0,2476.0,3005.0,6751.0,11553.0,9377.0,2244.0,227.0,45.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.8203125,371436.0,36556.0,10.1607396871,824.0,64423.0,65360.0,65488.0,844.0,2404.0,2872.0,6648.0,11651.0,9690.0,2200.0,220.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.8244791667,377909.0,36556.0,10.3378104825,824.0,64422.0,65359.0,65487.0,816.0,2373.0,2880.0,6424.0,11532.0,9949.0,2345.0,203.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.8286458333,376496.0,36566.0,10.2963408631,825.0,64419.0,65361.0,65491.0,826.0,2318.0,2777.0,6604.0,11544.0,9940.0,2332.0,205.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.8328125,382799.0,36568.0,10.4681415445,825.0,64419.0,65361.0,65489.0,751.0,2265.0,2799.0,6534.0,11474.0,10103.0,2406.0,201.0,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.8369791667,386614.0,36578.0,10.5695773416,825.0,64422.0,65359.0,65495.0,840.0,2268.0,2719.0,6317.0,11557.0,10168.0,2440.0,233.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
