tDays,Energy,Count,EnergyPerCountFiltered,Temp,X,Y,Z,BIN_0,BIN_1,BIN_2,BIN_3,BIN_4,BIN_5,BIN_6,BIN_7,BIN_8,BIN_9,BIN_10,BIN_11,BIN_12,BIN_13,BIN_14,BIN_15,BIN_16,BIN_17,BIN_18,BIN_19,BIN_20,BIN_21,BIN_22,BIN_23,BIN_24,BIN_25,BIN_26,BIN_27,BIN_28,BIN_29
34.4792592593,265947.0,32040.0,8.30046816479,701.0,993.0,380.0,312.0,1903.0,3081.0,1667.0,7395.0,11342.0,5001.0,1496.0,137.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.4813425926,264607.0,32046.0,8.25709916994,703.0,992.0,387.0,311.0,2032.0,2981.0,1555.0,7633.0,11270.0,5004.0,1387.0,163.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.4834259259,263535.0,32040.0,8.22518726592,703.0,988.0,384.0,305.0,2065.0,3133.0,1685.0,7504.0,11093.0,4926.0,1448.0,167.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.4855092593,265244.0,32031.0,8.28085292373,703.0,992.0,383.0,311.0,2020.0,3078.0,1703.0,7306.0,11282.0,5007.0,1463.0,151.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.4875925926,262590.0,32043.0,8.19492556877,701.0,992.0,380.0,312.0,1841.0,3056.0,1735.0,7614.0,11269.0,4962.0,1414.0,139.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.4896759259,266593.0,32050.0,8.31803432137,703.0,992.0,387.0,312.0,1925.0,2953.0,1682.0,7647.0,11211.0,4976.0,1475.0,158.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.4917592593,265951.0,32044.0,8.29955685932,705.0,991.0,384.0,312.0,1879.0,2919.0,1620.0,7614.0,11457.0,4937.0,1444.0,155.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.4938425926,264245.0,32042.0,8.24683228263,703.0,992.0,384.0,318.0,1944.0,3075.0,1757.0,7536.0,11211.0,4914.0,1408.0,175.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.4959259259,262103.0,32038.0,8.18100380798,705.0,992.0,387.0,312.0,1901.0,3065.0,1751.0,7636.0,11260.0,4844.0,1408.0,155.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.4980092593,265853.0,32042.0,8.29701641595,703.0,992.0,388.0,308.0,1864.0,3013.0,1686.0,7587.0,11282.0,4995.0,1442.0,150.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5000925926,265253.0,32043.0,8.27803264364,705.0,992.0,388.0,312.0,1895.0,2935.0,1741.0,7619.0,11231.0,5045.0,1398.0,158.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5021759259,268963.0,32041.0,8.39433850379,703.0,990.0,384.0,311.0,1855.0,3037.0,1707.0,7340.0,11332.0,5126.0,1456.0,165.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5042592593,265437.0,32041.0,8.28429200087,703.0,992.0,387.0,302.0,1877.0,3095.0,1729.0,7511.0,11317.0,4892.0,1420.0,172.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5063425926,263759.0,32047.0,8.23038037882,705.0,993.0,385.0,313.0,1890.0,2939.0,1750.0,7574.0,11364.0,4975.0,1384.0,153.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5084259259,265867.0,32038.0,8.29848929396,705.0,995.0,387.0,312.0,1858.0,3057.0,1725.0,7456.0,11354.0,4945.0,1468.0,153.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
